epoch,accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
63,0.9299128651618958,0.1737823486328125,0.9318519830703735,0.9281425476074219,0.9302253723144531,0.1816999614238739,0.9317569732666016,0.928699254989624
64,0.9305053949356079,0.17263594269752502,0.9324563145637512,0.9287031292915344,0.9280796647071838,0.1813388168811798,0.9301430583000183,0.9264503121376038
65,0.9301661252975464,0.17239341139793396,0.9319668412208557,0.9283416867256165,0.9288943409919739,0.17909298837184906,0.9304628372192383,0.927345335483551
66,0.9303185343742371,0.17362666130065918,0.9321690201759338,0.9283711910247803,0.926048755645752,0.18965737521648407,0.9280933737754822,0.9244194030761719
67,0.9306333065032959,0.17188766598701477,0.9325649738311768,0.9287105202674866,0.9317514300346375,0.17209722101688385,0.9332243800163269,0.9303974509239197
68,0.9313610792160034,0.171184241771698,0.9332271814346313,0.9295145273208618,0.9288713932037354,0.17553286254405975,0.9306588768959045,0.9273912310600281
69,0.9312455058097839,0.17117705941200256,0.9331664443016052,0.9293645620346069,0.9313268661499023,0.173277348279953,0.9330868124961853,0.929468035697937
70,0.9306038022041321,0.1722794473171234,0.9326189756393433,0.9287253022193909,0.9307416677474976,0.17510944604873657,0.9324834942817688,0.9291238188743591
71,0.9313217401504517,0.16958892345428467,0.9332255125045776,0.9294211268424988,0.9294565916061401,0.17746463418006897,0.9313982725143433,0.9278501868247986
72,0.9325265288352966,0.1683581918478012,0.9342292547225952,0.9307193160057068,0.9303745031356812,0.17528459429740906,0.9321024417877197,0.9285730719566345
73,0.9326789975166321,0.16764846444129944,0.9345471262931824,0.9309234023094177,0.9319809079170227,0.17523227632045746,0.9338477253913879,0.9303974509239197
74,0.932634711265564,0.16749347746372223,0.9344384074211121,0.930884063243866,0.9322907328605652,0.17131167650222778,0.9341771602630615,0.9306613802909851
75,0.9329789280891418,0.16704590618610382,0.9349352121353149,0.9312479496002197,0.9323480725288391,0.1714021861553192,0.9341000914573669,0.9309597015380859
76,0.9331043362617493,0.16678772866725922,0.9347613453865051,0.9314471483230591,0.9321300983428955,0.17035876214504242,0.933659553527832,0.9304777979850769
77,0.9327846765518188,0.16788071393966675,0.9346835017204285,0.9309627413749695,0.9320726990699768,0.17430894076824188,0.9337447881698608,0.9304662942886353
78,0.9334509968757629,0.16531339287757874,0.9351956248283386,0.9317372441291809,0.9351018667221069,0.16551610827445984,0.9367488026618958,0.9336102604866028
79,0.9334559440612793,0.16468827426433563,0.9353050589561462,0.9316807389259338,0.9356985688209534,0.1643018275499344,0.9373841285705566,0.93427574634552
80,0.9337042570114136,0.16495250165462494,0.93552565574646,0.9320569038391113,0.9345855712890625,0.1683114916086197,0.9359899759292603,0.9330365061759949
81,0.9336280822753906,0.1661653369665146,0.9355267286300659,0.9318233132362366,0.9314760565757751,0.17718885838985443,0.9332059025764465,0.9299614429473877
82,0.9332149624824524,0.16719496250152588,0.9349919557571411,0.9315159916877747,0.9319579601287842,0.1728466898202896,0.933637261390686,0.9304662942886353
83,0.9348033666610718,0.16145966947078705,0.9365277290344238,0.933310866355896,0.9352051615715027,0.16453514993190765,0.9365497827529907,0.9337020516395569
84,0.9347221851348877,0.1629103720188141,0.9363835453987122,0.9330059885978699,0.93427574634552,0.16577674448490143,0.9359991550445557,0.9325087070465088
85,0.93406081199646,0.1632927507162094,0.935786783695221,0.9323814511299133,0.933897078037262,0.17087271809577942,0.9353038668632507,0.9327496886253357
86,0.9348648190498352,0.16277053952217102,0.936585009098053,0.9332297444343567,0.9356870651245117,0.1640017032623291,0.9371798038482666,0.9341151118278503
87,0.9347615242004395,0.1620536893606186,0.9365378618240356,0.9331067800521851,0.9331742525100708,0.17161783576011658,0.9350113868713379,0.9317284822463989
88,0.9358065128326416,0.1598932296037674,0.937389612197876,0.934255063533783,0.9328988194465637,0.17422345280647278,0.9341859817504883,0.9311203360557556
89,0.9347443580627441,0.16262343525886536,0.936479926109314,0.9331043362617493,0.9358706474304199,0.16458071768283844,0.9372690916061401,0.9345052242279053
90,0.9358139038085938,0.16021941602230072,0.9374549984931946,0.9342280030250549,0.9334725737571716,0.17146657407283783,0.9350120425224304,0.9322333335876465
91,0.9356934428215027,0.16030724346637726,0.9373728036880493,0.9341345429420471,0.933070957660675,0.16637390851974487,0.9342172145843506,0.9314301609992981
92,0.9357253909111023,0.16033907234668732,0.9374110102653503,0.9340435862541199,0.9316710829734802,0.17449842393398285,0.9333387017250061,0.9300188422203064
93,0.9366990327835083,0.15856176614761353,0.9384462833404541,0.9349459409713745,0.9336446523666382,0.17066431045532227,0.9353408813476562,0.9319923520088196
94,0.9358876347541809,0.16066965460777283,0.9375675320625305,0.9342894554138184,0.935962438583374,0.1657925546169281,0.9374330639839172,0.9343675374984741
95,0.9364286065101624,0.15939992666244507,0.9380415678024292,0.9347664713859558,0.937167227268219,0.1634063869714737,0.9389777183532715,0.9350559711456299
96,0.936672031879425,0.15848587453365326,0.9382920265197754,0.9352213144302368,0.9358935952186584,0.16309800744056702,0.9373115301132202,0.9343216419219971
97,0.9365957975387573,0.15921567380428314,0.9382784962654114,0.9349287152290344,0.9335299134254456,0.16749230027198792,0.9347630739212036,0.932210385799408
98,0.9372203350067139,0.1569637507200241,0.9388144016265869,0.9356196522712708,0.9354116916656494,0.16527225077152252,0.9372415542602539,0.9335528612136841
99,0.9368539452552795,0.15729393064975739,0.9386820197105408,0.9351623058319092,0.9381654858589172,0.15691903233528137,0.9395003318786621,0.9367082715034485
100,0.9372621178627014,0.15731622278690338,0.9389596581459045,0.935570478439331,0.9357444643974304,0.1633133590221405,0.9373733401298523,0.9341036081314087
101,0.937618613243103,0.15687601268291473,0.9392073154449463,0.9359835386276245,0.9376032948493958,0.158824622631073,0.9391274452209473,0.9360886812210083
102,0.9371145963668823,0.15679974853992462,0.9388808012008667,0.9354942440986633,0.9347691535949707,0.16619491577148438,0.936502993106842,0.9329676628112793
103,0.9383537769317627,0.15487927198410034,0.940065860748291,0.9367605447769165,0.9365132451057434,0.1612471640110016,0.9375877380371094,0.9349412322044373
104,0.9382210373878479,0.15442222356796265,0.9398554563522339,0.9366941452026367,0.9352625012397766,0.16086643934249878,0.9372222423553467,0.9341036081314087
105,0.9384570717811584,0.15582427382469177,0.9401341080665588,0.9367777109146118,0.9379130601882935,0.16056060791015625,0.939754843711853,0.9360886812210083
106,0.9369449615478516,0.15708549320697784,0.9387475252151489,0.9352852702140808,0.9368000626564026,0.1616905927658081,0.9381876587867737,0.9353887438774109
107,0.937785804271698,0.15594817698001862,0.9394699335098267,0.9361089468002319,0.9382228851318359,0.15953955054283142,0.9396736025810242,0.9368918538093567
108,0.9376382827758789,0.156061053276062,0.9393412470817566,0.9360130429267883,0.9368574619293213,0.16378748416900635,0.9383431077003479,0.9354575872421265
109,0.9388947486877441,0.15321269631385803,0.9406007528305054,0.9371293187141418,0.9377294778823853,0.16009552776813507,0.939204216003418,0.9362837076187134
110,0.9395881295204163,0.1516333520412445,0.9411680698394775,0.9379259943962097,0.9366968274116516,0.1601431667804718,0.9385111331939697,0.9352051615715027
111,0.938525915145874,0.15515290200710297,0.940148651599884,0.936942458152771,0.9385900497436523,0.15969450771808624,0.9400106072425842,0.9370983839035034
112,0.9387348890304565,0.15441878139972687,0.9403178095817566,0.9371711611747742,0.9384294152259827,0.1559196412563324,0.9399558305740356,0.9370869398117065
113,0.9393619298934937,0.15262264013290405,0.9410158395767212,0.937903881072998,0.9368689060211182,0.16250371932983398,0.9382812976837158,0.935331404209137
114,0.9395143389701843,0.15193772315979004,0.9411041736602783,0.9379456639289856,0.937981903553009,0.15798252820968628,0.939291775226593,0.9368345141410828
115,0.9389439225196838,0.15274561941623688,0.940549910068512,0.9374834299087524,0.9392211437225342,0.1544496864080429,0.9407196044921875,0.9380966424942017
116,0.9390668272972107,0.15337058901786804,0.94077467918396,0.937321126461029,0.9401735067367554,0.15423643589019775,0.9417765140533447,0.9385671019554138
117,0.9400454163551331,0.1505967527627945,0.9416993856430054,0.9385086894035339,0.9399899244308472,0.15549926459789276,0.9414046406745911,0.9385097026824951
118,0.940470814704895,0.14924849569797516,0.9420294165611267,0.9389488101005554,0.9378671646118164,0.1587354689836502,0.9390208721160889,0.9364673495292664
119,0.938850462436676,0.15339386463165283,0.9405441880226135,0.9371539354324341,0.9386588931083679,0.15823093056678772,0.9399123191833496,0.9374426007270813
120,0.938525915145874,0.1545177847146988,0.9401041865348816,0.9368195533752441,0.9391752481460571,0.15503619611263275,0.9405137300491333,0.9377294778823853
121,0.9398388862609863,0.15116511285305023,0.9414121508598328,0.9381669163703918,0.9399095773696899,0.15822885930538177,0.9412901997566223,0.9384064674377441
122,0.9393176436424255,0.1519531011581421,0.9411504864692688,0.9374710917472839,0.938268780708313,0.15990634262561798,0.9395769834518433,0.9369033575057983
123,0.9396692514419556,0.15132927894592285,0.9412988424301147,0.9380562901496887,0.941688060760498,0.15272019803524017,0.9427730441093445,0.9406095147132874
124,0.9410731792449951,0.14725473523139954,0.9426252245903015,0.9396446347236633,0.9389228224754333,0.15889222919940948,0.9403783679008484,0.9376376867294312
125,0.9404732584953308,0.15006177127361298,0.9419615864753723,0.9389808177947998,0.939083456993103,0.1551533341407776,0.9405522346496582,0.9376491904258728
126,0.9408273100852966,0.14939267933368683,0.9424628615379333,0.93924880027771,0.9404603242874146,0.15383857488632202,0.9418350458145142,0.9391981959342957
127,0.9410584568977356,0.14828243851661682,0.942599356174469,0.9395586252212524,0.9416077733039856,0.1544526368379593,0.9428775310516357,0.9405406713485718
128,0.9407240748405457,0.14907018840312958,0.9423635005950928,0.9391381740570068,0.94072425365448,0.15359579026699066,0.9420210123062134,0.9395997524261475
129,0.9406797885894775,0.14922679960727692,0.9422674775123596,0.9390053749084473,0.938417911529541,0.1598988026380539,0.9398671984672546,0.9370524883270264
130,0.9414002299308777,0.1461380422115326,0.9428071975708008,0.9398167729377747,0.9394161701202393,0.15940654277801514,0.9408630132675171,0.9379589557647705
131,0.9411395788192749,0.14807440340518951,0.942874550819397,0.9394504427909851,0.9409881830215454,0.15326865017414093,0.942263662815094,0.9394850134849548
132,0.9416018128395081,0.14698290824890137,0.9432457685470581,0.9401240944862366,0.940437376499176,0.15653210878372192,0.9418243169784546,0.9390146136283875
133,0.9413264393806458,0.14839886128902435,0.9429930448532104,0.9396102428436279,0.9398981332778931,0.15827880799770355,0.9412908554077148,0.938601553440094
134,0.9408174753189087,0.14819122850894928,0.9424651861190796,0.9392881393432617,0.9417225122451782,0.1536669284105301,0.9427434206008911,0.9404718279838562
135,0.9407904148101807,0.14939381182193756,0.9424551129341125,0.9390742182731628,0.941206157207489,0.15340474247932434,0.9426766037940979,0.9398751854896545
136,0.9406183362007141,0.1486026793718338,0.9424163103103638,0.9388849139213562,0.9385671019554138,0.15736210346221924,0.9403089880943298,0.9372016787528992
137,0.9414666295051575,0.14663007855415344,0.943089485168457,0.9397503733634949,0.9401735067367554,0.15547269582748413,0.9416958093643188,0.9386703968048096
138,0.9414149522781372,0.14737120270729065,0.9432269930839539,0.9395487904548645,0.9404259324073792,0.15694795548915863,0.9419967532157898,0.9386245012283325
139,0.9423468708992004,0.14598768949508667,0.9441068172454834,0.9408174753189087,0.939668595790863,0.15619561076164246,0.9410911202430725,0.9379704594612122
140,0.941805899143219,0.14653412997722626,0.9433985948562622,0.9402741193771362,0.9395883083343506,0.15914681553840637,0.9409388303756714,0.9381425380706787
141,0.9411174654960632,0.14970315992832184,0.9429183006286621,0.9393200874328613,0.9400128722190857,0.1549835056066513,0.9414710402488708,0.9383490681648254
142,0.9419854283332825,0.1464797407388687,0.9436806440353394,0.940239667892456,0.9424797892570496,0.15163692831993103,0.9439904093742371,0.9410225749015808
143,0.9429861307144165,0.1431742161512375,0.9445921778678894,0.9414149522781372,0.9418486952781677,0.15298733115196228,0.9429120421409607,0.9405750632286072
144,0.9426812529563904,0.14287137985229492,0.9442158937454224,0.9412674307823181,0.9408046007156372,0.15233108401298523,0.9422370791435242,0.9395883083343506
145,0.9431902170181274,0.14362646639347076,0.9447956085205078,0.9416362643241882,0.9420782327651978,0.15206940472126007,0.9432525634765625,0.9408389925956726
146,0.9422116279602051,0.14694249629974365,0.9439032077789307,0.9405519366264343,0.9416651129722595,0.15279382467269897,0.9433165192604065,0.940437376499176
147,0.9424673318862915,0.14497201144695282,0.9442782402038574,0.940758466720581,0.9284124374389648,0.1860826164484024,0.930316150188446,0.9264732599258423
148,0.9418501853942871,0.14708146452903748,0.9435527920722961,0.940119206905365,0.9414585828781128,0.1525009125471115,0.942593514919281,0.9401276111602783
149,0.943546712398529,0.1416012942790985,0.945187509059906,0.942064106464386,0.9414815306663513,0.15331628918647766,0.9429048299789429,0.9400702118873596
150,0.9430696964263916,0.1443745642900467,0.9445807933807373,0.9414616823196411,0.9413782954216003,0.15433688461780548,0.9424808621406555,0.940242350101471
151,0.9422558546066284,0.14618392288684845,0.9438165426254272,0.9405838847160339,0.9412406086921692,0.15440577268600464,0.9425346851348877,0.9400472640991211
152,0.9427475929260254,0.14438994228839874,0.9443600177764893,0.9411371350288391,0.9372819662094116,0.1657399833202362,0.9387609362602234,0.9359280467033386
153,0.9433327913284302,0.14266400039196014,0.9448431730270386,0.9418649077415466,0.9391981959342957,0.15908168256282806,0.9402753114700317,0.9380851984024048
154,0.9444171190261841,0.13979510962963104,0.9459905028343201,0.9428853392601013,0.9434780478477478,0.15125101804733276,0.9446362257003784,0.9420782327651978
155,0.9427722096443176,0.14506152272224426,0.9444396495819092,0.9411863088607788,0.9405177235603333,0.15477882325649261,0.9418248534202576,0.9392096400260925
156,0.9442352056503296,0.14095786213874817,0.9457876682281494,0.9428460001945496,0.9431338310241699,0.15130838751792908,0.9442259073257446,0.941929042339325
157,0.9439548850059509,0.14113809168338776,0.945501446723938,0.9423443675041199,0.9426404237747192,0.15688703954219818,0.9444137215614319,0.9408160448074341
158,0.9440261721611023,0.14215300977230072,0.9457074999809265,0.9424009323120117,0.9440632462501526,0.14643989503383636,0.9453043341636658,0.9425601363182068
159,0.9444761276245117,0.14037315547466278,0.9460601210594177,0.9430082440376282,0.9371098875999451,0.16511458158493042,0.9385762810707092,0.9355608820915222
160,0.9441909193992615,0.14059007167816162,0.9457702040672302,0.9426959753036499,0.9440976977348328,0.14684255421161652,0.9449208974838257,0.9430994391441345
161,0.9437385201454163,0.1414971500635147,0.9453758597373962,0.9422239065170288,0.9348723888397217,0.1682150512933731,0.9365862011909485,0.9327496886253357
162,0.9429295659065247,0.1453116238117218,0.9447082281112671,0.9411543607711792,0.9421470761299133,0.15337643027305603,0.9435843229293823,0.9405636191368103
163,0.9440532326698303,0.14154569804668427,0.9456043243408203,0.9425632357597351,0.9436272382736206,0.14765526354312897,0.9452612996101379,0.941974937915802
164,0.9440679550170898,0.14060848951339722,0.9457619190216064,0.9425435662269592,0.9429157972335815,0.1497751921415329,0.9444156885147095,0.9414356350898743
165,0.9445769190788269,0.14045104384422302,0.9460927844047546,0.9430943131446838,0.942789614200592,0.15075184404850006,0.9440130591392517,0.9416192173957825
166,0.9446285963058472,0.1396038979291916,0.9463412761688232,0.9430696964263916,0.9435813426971436,0.1463077962398529,0.9447575807571411,0.942307710647583
167,0.9432393908500671,0.14284437894821167,0.9448145031929016,0.9416829943656921,0.9429731965065002,0.15277375280857086,0.9442462921142578,0.9417110085487366
168,0.9415772557258606,0.14784157276153564,0.9435477256774902,0.9397429823875427,0.9426060318946838,0.15213234722614288,0.9438596367835999,0.9414012432098389
169,0.9448301792144775,0.1395784616470337,0.9464547634124756,0.9431828260421753,0.9433862566947937,0.14978738129138947,0.9447289109230042,0.9419864416122437
170,0.9436500072479248,0.14341558516025543,0.945428729057312,0.9420812726020813,0.9419519901275635,0.15521608293056488,0.9432145357131958,0.9405521154403687
171,0.9449260830879211,0.14072561264038086,0.946448564529419,0.9433721303939819,0.9433174133300781,0.14949022233486176,0.9443191885948181,0.9420437812805176
172,0.942944347858429,0.14467227458953857,0.9446561336517334,0.9411813616752625,0.9414126873016357,0.15525682270526886,0.9428686499595642,0.9398177862167358
173,0.945076048374176,0.13816800713539124,0.9465402364730835,0.9436008334159851,0.9433403611183167,0.14609591662883759,0.9446023106575012,0.9420552849769592
174,0.9450637698173523,0.13995009660720825,0.9466453790664673,0.9435589909553528,0.9449352622032166,0.14553818106651306,0.9461020827293396,0.9434207081794739
175,0.9441761374473572,0.1411888301372528,0.9456830024719238,0.9426369667053223,0.9433633089065552,0.14846739172935486,0.9446157217025757,0.9422962069511414
176,0.9447933435440063,0.13973838090896606,0.9463533163070679,0.9432934522628784,0.9446713924407959,0.147321417927742,0.9457318186759949,0.943615734577179
177,0.9446433186531067,0.14054888486862183,0.9461483955383301,0.9431729912757874,0.9450844526290894,0.1471589207649231,0.9462732672691345,0.9439714550971985
178,0.944815456867218,0.14068461954593658,0.9463973641395569,0.9432885646820068,0.9412865042686462,0.15593665838241577,0.9430403709411621,0.9397833943367004
179,0.9446408748626709,0.13935893774032593,0.9463365077972412,0.9430254697799683,0.9435239434242249,0.14885906875133514,0.9447870254516602,0.9422503113746643
180,0.9451522827148438,0.13936816155910492,0.9467001557350159,0.9436229467391968,0.9386703968048096,0.1610877513885498,0.9404023289680481,0.9371328353881836
181,0.9439868330955505,0.1419379562139511,0.9456844925880432,0.9424501061439514,0.9446139931678772,0.1482142060995102,0.9458206295967102,0.9432485699653625
182,0.9452531337738037,0.13831327855587006,0.9467937350273132,0.9438442587852478,0.9457155466079712,0.1457085907459259,0.9469258785247803,0.9445680975914001
183,0.9442573189735413,0.14204373955726624,0.9459725022315979,0.9425534009933472,0.9425027370452881,0.15198220312595367,0.9440587759017944,0.9408848881721497
184,0.9454571604728699,0.13755400478839874,0.9471213221549988,0.9439426064491272,0.9458417296409607,0.14306938648223877,0.9472594261169434,0.9444878101348877
185,0.9451891779899597,0.1390700340270996,0.946784257888794,0.9436229467391968,0.9465531706809998,0.14126096665859222,0.9481244683265686,0.9451762437820435
186,0.9464062452316284,0.13545969128608704,0.9476633071899414,0.9449138045310974,0.9452565908432007,0.1426483690738678,0.9466841816902161,0.9441206455230713
187,0.9445720314979553,0.14061801135540009,0.9462406039237976,0.94306480884552,0.9446254968643188,0.14780642092227936,0.946077823638916,0.9433748126029968
188,0.9460718631744385,0.13763821125030518,0.9476727843284607,0.9445597529411316,0.9443615674972534,0.14983102679252625,0.9455622434616089,0.9430994391441345
189,0.9470160603523254,0.13449929654598236,0.9485223889350891,0.9455161690711975,0.9444419145584106,0.15027299523353577,0.94575035572052,0.9431567788124084
